gene_id,WGD,group,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
Bra023160,0,IV,0.4138086304697982,0.0467298043976659,-0.0296382428823994,-0.1899480469187479,0.0131341644990581,-0.2876135254614034,0.150265935313064,0.2165281309669842,0.1973762504644515,4.4046922956163925,0.3382639546751892,43.67575122292104,44.70588235294118,2.89,247,0.0,1.0,0.0,0.0,0.36670000000000014,1.0,0.46545000000000003,1.0,0.0,0.0,0.0861832499999999,0.0095238142857142,0.0,0.0044091761904761,0.0,0.0,0.0034293460992907,0.0,0.0,0.0666667,0.0,0.0,0.0,4.91051,148713.0,432.0,0.0243,0.4374,0.0555,0.0
Bra023161,0,IV,-0.098251597402596,0.0566186998003314,1.8002687117569007,-0.3616516580735426,0.1705394131510832,-0.414025137385811,-0.2492763404939976,0.0641447622151527,2.1799226239387823,6.201128485309876,0.1946952511185946,48.4472049689441,40.0,2.89,2257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1333334,0.0,0.0030864185185185,0.1111111428571428,0.0,0.0,0.0055244767857142,0.0034067132075471,0.0056267897435897,0.666667,0.0,0.777778,0.0,0.111111,0.0555557,4.209,968.0,22315.0,0.0581,0.4801,0.121,0.0
Bra031274,0,IV,0.0087494058594663,-0.0176278334222775,-0.2074955618238846,-0.2350262560434476,-0.0369611816399728,-0.0677169232952722,-0.3463088589892288,-0.2710399564584366,-0.428502809145402,0.4173049682119926,0.9808716157248945,42.83054003724395,32.94117647058823,1.08,0,0.0,1.0,0.0,0.0,0.3379,1.0,0.0,0.0,0.405086606060606,0.1893738888888889,0.0420635,0.1438142176470588,0.0,0.0066498303030303,0.0253174593939394,0.0043518514814814,0.0023116646258503,1.0,1.0,0.730159,0.0,0.666667,0.177778,6.67872,6986.0,31431.0,0.1239,0.3483,0.3557,0.0
Bra031281,0,IV,-0.0494899926085593,-0.1154312803084859,-0.2355102764780286,0.2134666072920679,-0.0084973308397436,0.3687517400207004,-0.0252597874502627,0.0262680284891988,0.20277934932882,3.451917590376141,0.560717990499233,41.94139194139194,37.05882352941177,1.04,290,0.0,1.0,0.0,0.0,0.30920000000000003,1.0,0.21929999999999997,1.0,0.0777778333333333,0.0063492035714285,0.00625,0.1908728571428571,0.0027233147058823,0.0026877170212765,0.0322987589285714,0.0018154472477064,0.0041772124610591,0.466667,0.111111,0.683333,0.0925927,0.35,0.0666667,3.45864,15550.0,101.0,0.038,0.2771,0.1372,0.0
Bra031290,0,IV,-0.0227708166886585,-0.0259170545374063,1.620969446738846,-0.1503260627222345,0.0560798788943802,-0.2038028757817831,0.0766021009374737,0.0029135939380584,2.2041469278581878,3.064953665334322,0.5027280542489088,47.18875502008032,34.11764705882353,1.0,0,0.0,0.0,1.0,0.0,0.71125,1.0,0.18494999999999998,1.0,0.9052248333333334,0.0,0.0043735255319148,0.215368,0.0,0.0023809535714285,0.0916632666666666,0.0092592833333333,0.0016847657894736,0.933333,0.0,0.305736,0.0,0.472222,0.0555557,6.70112,37152.0,7468.0,0.09,0.4905,0.1834,0.0
Bra031295,0,IV,-0.2669708397796713,-0.2328989936526143,0.8746844318699208,-0.1706460671771965,0.0565765962219451,-0.4194690170473018,-0.1539025529552181,-0.1558586732738716,1.5240678635166762,3.140125918475289,0.7087720410306406,47.806267806267805,36.47058823529412,0.96,997,0.0,0.0,1.0,0.0,0.0,0.0,0.1155,1.0,0.0106275789473684,0.0,0.0219696818181818,0.0018018027027027,0.0,0.0056818181818181,0.0042103424528301,0.0016339852941176,0.0039895887096774,0.222222,0.0,0.0666667,0.0,0.111111,0.111111,5.06454,284.0,10520.0,0.0448,0.4483,0.0999,0.0
Bra031299,0,IV,-0.0182106160588764,-0.2091103105127358,0.3708936775674735,-0.0754715689636619,-0.2081549756849504,-0.1306081437227499,-0.1982108145522526,-0.176684608215097,0.3775907837659594,2.036303988248804,0.4896876360764907,47.038327526132406,36.47058823529412,0.92,0,0.0,1.0,0.0,0.0,0.20085,1.0,0.33344999999999997,1.0,0.0048309130434782,0.0,0.0,0.0105244913043478,0.0,0.0066425086956521,0.0112307884353741,0.0074074,0.0040435949367088,0.111111,0.0,0.111111,0.0,0.25,0.222222,4.23665,945.0,16590.0,0.1019,0.7901,0.129,0.0
Bra031300,0,IV,-0.1631016179796713,-0.060473162747396,0.0272620472023537,0.2348078610533855,-0.1090506153509806,0.4283933922636733,-0.2063675785020969,-0.2949883499743558,-0.4792769141723281,0.1472518217642261,0.9703812791318536,41.333333333333336,32.94117647058823,0.91,115,0.0,1.0,0.0,0.0,0.3335,1.0,0.19419999999999998,1.0,0.0,0.0,0.0185185,0.0,0.0,0.0,0.0,0.0064814766666666,0.005291,0.0,0.0,0.0,0.0,0.0,0.111111,4.23665,4956.0,13861.0,0.1362,0.4086,0.3333,0.0
Bra031309,0,IV,1.3289138751623957,0.0398893748074226,0.4215669314992475,-0.3207051594148916,0.3870999483566199,-0.2957997645136895,0.5387806179198884,0.0391403923551403,-0.1567296214125157,2.6463770725236486,0.8458949635403961,46.07543323139653,32.94117647058823,0.87,677,0.0,0.0,1.0,0.0,0.06849999999999999,1.0,0.41995000000000005,1.0,0.0185185,0.1208333125,0.0,0.1527775,0.0685185,0.00277778,0.0,0.0146384444444444,0.0026880856164383,0.037037,1.0,0.194444,0.822222,0.0,0.416667,3.84905,503.0,231.0,0.0644,0.477,0.1349,0.0
Bra031314,0,IV,0.1586901862604322,0.6415305793644303,0.4128878647273885,-0.0999417185236686,-0.0316238260035712,-0.2435282838364468,0.2864400011792183,1.0048191714321584,0.3473340554288243,3.961813253847178,0.1267856964503828,46.73913043478261,39.41176470588236,0.85,650,0.0,0.0,0.0,1.0,0.0,0.0,0.48155000000000003,1.0,0.0047619022222222,0.0,0.2504497333333333,0.0043735255319148,0.0,0.0077614426470588,0.0038288292792792,0.003472225,0.0016415688034188,0.0833333,0.0,0.0833333,0.0,0.111111,0.0416667,5.08398,184.0,5513.0,0.0609,0.5333,0.1142,0.0
Bra031322,0,IV,0.297031323067118,-0.2966706904469029,-0.4250103762057584,-0.1661725355109742,0.0030110659659973,-0.1353112331891067,0.2334758255359922,-0.4159653693761435,-0.3126714757707931,0.0,,40.836012861736336,34.11764705882353,0.8,325,0.0,0.0,0.0,1.0,0.6961999999999999,1.0,0.0,0.0,0.474206375,0.0,0.004166665,0.0106060545454545,0.0052083375,0.0039682523809523,0.0052768986666666,0.0019841261904761,0.0017696263513513,1.0,0.0,0.0833333,0.0416667,0.111111,0.0833333,7.20231,77282.0,2344.0,0.3463,0.7779,0.4451,0.0
Bra031330,0,IV,-0.2607534571268514,0.1474186459963193,0.2066115472672545,-0.0970640843184098,0.1234096850648948,-0.4748409775925706,-0.0828775644777662,0.0121365763856478,0.3137700225286977,3.7700615222789,0.1428164345353691,46.21482362267143,35.88235294117647,0.77,488,0.0,0.0,0.0,1.0,0.037,1.0,0.17379999999999995,1.0,0.0154400909090909,0.0544513478260869,0.0498353999999999,0.009401723076923,0.0038580291666666,0.0017560655172413,0.0,0.0139223857142857,0.0021956638132295,0.169841,0.952381,0.0666667,0.0555557,0.0,0.22619,7.69809,394.0,4082.0,0.0575,0.6087,0.0944,0.0
Bra031340,0,IV,-0.1956750681175049,-0.1305430303577268,-0.0247378724422466,0.3622548466765965,0.1675599987269876,1.063308667321974,-0.0811067029847983,-0.1750642991008835,-0.1408142184248191,0.4075792872906081,0.98328174896463,50.487329434697855,30.58823529411765,0.73,387,0.0,1.0,0.0,0.0,0.4752499999999999,1.0,0.4539999999999999,1.0,0.6309238333333332,0.0032051269230769,0.0015873,0.4792528749999999,0.001666665,0.0031746047619047,0.0901774073333333,0.0055637143835616,0.0036687622641509,1.0,0.0833333,0.952614,0.0333333,0.97619,0.0833333,4.45679,20509.0,28718.0,0.1221,0.2145,0.5695,0.0
Bra031344,0,IV,-0.1685091573236285,0.2416670552231782,-0.0870040432057228,-0.1431908991364205,-0.2280980517236293,-0.4843506919129491,-0.0574361552888844,0.0856120896314524,-0.1212152192112331,2.9912099121745666,0.3956898942398492,44.03292181069959,33.52941176470588,0.71,720,0.0,1.0,0.0,0.0,0.0995,1.0,0.0,0.0,0.0,0.0022058823529411,0.0,0.0,0.0044302701754385,0.0277777666666666,0.0034488405555555,0.003361994047619,0.0,0.0,0.0416667,0.0,0.111111,0.166667,0.111111,3.64647,43825.0,4567.0,0.0573,0.3741,0.1532,0.0
Bra031345,0,IV,-0.2150681720263881,-0.0964231176496662,0.0450410697564093,0.0457995466317974,-0.1338857952709754,-0.1844417428379171,-0.4283727101348316,0.0677510805707515,-0.0017664358681503,4.53734368189251,0.1158336405994441,48.046875,42.35294117647059,0.71,0,0.0,1.0,0.0,0.0,0.0,0.0,0.06145,1.0,0.0038398735294117,0.0025844507692307,0.2720486468749999,0.0045093821428571,0.003354296226415,0.0046610186440677,0.0036394563265306,0.0021168208695652,0.0050090499999999,0.0555557,0.0833333,0.111111,0.111111,0.111111,0.141414,3.64647,47264.0,710.0,0.0707,0.4288,0.1648,0.0
Bra039948,0,IV,-0.1810200445810632,-0.0960958657479807,-0.0962950535609732,0.1356673149048763,0.0868020787033578,-0.1381326986022392,-0.2146225154634694,0.0151215608207086,-0.2820303603773876,3.06377931574585,0.3578165149729476,47.71021021021021,35.294117647058826,0.52,0,0.0,1.0,0.0,0.0,0.19299999999999998,1.0,0.0,0.0,0.1074352631578947,0.005608468,0.0049962576086956,0.0482804285714285,0.0,0.0066939885245901,0.0128633088709677,0.0030572863095238,0.0020785651442307,0.952381,0.0555557,0.416667,0.0,0.25,0.111111,10.1718,19404.0,2288.0,0.0438,0.4494,0.0974,0.0
Bra039949,0,IV,-0.2116850570957963,-0.261424102135764,0.230220497007299,0.0894749073717338,-0.0555332505106678,-0.1008674228816517,-0.2211395594616956,-0.2756769298526148,0.1661389097717225,2.383393860287347,0.4371149975955913,48.8391376451078,36.47058823529412,0.52,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929842105263,0.0051440388888888,0.0006802714285714,0.0026455095238095,0.0,0.0036913953488372,0.0033499775280898,0.0024804216,0.0025171396449704,0.0416667,0.0555557,0.0555557,0.0,0.111111,0.111111,10.1718,39938.0,2.0,0.0784,0.3927,0.1996,0.0
Bra039953,0,IV,-0.2050688332076665,-0.2354463294040461,0.3317621266101047,0.0204842894572197,-0.0709925437030193,-0.4184389369602933,-0.1907780784005685,-0.189550783136305,0.6384212335549323,3.327145140181864,0.1740927171677619,46.344485749690215,47.05882352941176,0.5,356,0.0,0.0,0.0,1.0,0.456,1.0,0.030500000000000003,1.0,0.8148148333333333,0.0,0.0883157142857142,0.6646091111111111,0.0,0.0041125545454545,0.1220690605263157,0.0025252515151515,0.0044326244680851,1.0,0.0,0.962963,0.0,1.0,0.0833333,4.53947,5197.0,7861.0,0.0528,0.4493,0.1175,0.0
Bra039959,0,IV,0.166810106947758,0.1496460651322492,1.6602575342207568,-0.1446102204528287,0.2401335310096842,-0.1377134536417841,0.1367046808718995,0.1913852634804724,2.349278628053079,4.787862720763038,0.2143763463895712,51.813471502590666,35.88235294117647,0.49,382,0.0,1.0,0.0,0.0,0.16295,1.0,0.3063,1.0,0.0029761875,0.6478174999999999,0.0035087736842105,0.1301169631578947,0.090476,0.0,0.0185482209677419,0.036805575,0.0,0.047619,0.896825,1.0,0.180952,0.888889,0.222222,3.67481,16367.0,17124.0,0.1231,0.8746,0.1407,0.0
Bra039962,0,IV,-0.020415976989037,0.0220151532291475,1.7104120392042887,-0.1624271903293313,-0.0507244674805257,-0.2791927692852864,-0.1490515161761025,0.0076433637789125,1.7090677711070306,4.780793509068741,0.3286450856869257,50.43370508054523,34.11764705882353,0.46,203,0.0,0.0,1.0,0.0,0.34930000000000005,1.0,0.6460000000000001,1.0,0.0119047571428571,0.5606061818181818,0.0,0.0,0.2911209625,0.0,0.0051609016393442,0.1649934701030928,0.0,0.0833333,1.0,0.0,0.722222,0.0833333,1.0,5.26126,383.0,26256.0,0.0762,0.4295,0.1775,0.0
Bra040833,0,IV,0.2018495366506671,-0.2205240529730812,-0.0712058315366458,-0.320163034346404,-0.3222271340449734,-0.2017674665092035,0.420795571154124,-0.4622074706358761,-0.1631424904443907,2.2221944755532874,0.7111011860483184,47.093023255813954,31.176470588235293,0.45,943,0.0,0.0,1.0,0.0,0.40635000000000004,1.0,0.0,0.0,0.3305991458333334,0.2420304041666666,0.2596638823529411,0.1605961315789473,0.0050705488888888,0.00520833125,0.00829049140625,0.0023223295454545,0.0047348443181818,1.0,1.0,0.918803,0.0833333,0.194444,0.111111,4.55976,8704.0,2182.0,0.0894,0.2696,0.3317,0.0
Bra040831,0,IV,0.0032702234890872,0.3715570658612014,-0.0269696746541322,-0.210212481410403,-0.2163970691676167,-0.2622569769394606,-0.4500598135070649,0.4120055349470534,-0.4199149774163438,0.5065210997162305,0.9533603978415908,53.65853658536586,36.47058823529412,0.45,595,0.0,0.0,1.0,0.0,0.0,0.0,0.6778,1.0,0.1,0.5660627826086957,0.0796296666666666,0.0,0.3027427147058824,0.015873,0.00263492,0.0344328656249999,0.0023148166666666,1.0,1.0,0.0,0.833333,0.0833333,1.0,5.00904,2075.0,8078.0,0.0239,0.5222,0.0457,0.0
Bra033918,0,IV,-0.1254195195935104,-0.0450346452634304,-0.0336404111689269,0.0906041970766142,0.0313405255576159,-0.3071750239162787,-0.2704650392115139,0.4747517364601344,-0.2382519820276775,2.7652236761895623,0.517523838474333,44.14519906323185,47.05882352941176,0.41,338,0.0,1.0,0.0,0.0,0.1555,1.0,0.282,1.0,0.0,0.4716666,0.2563999116666666,0.0,0.203413624,0.0035543969696969,0.0138888833333333,0.0110797146464646,0.0031231836619718,0.0,0.955556,0.0,0.966667,0.0833333,0.194444,8.10326,13591.0,49974.0,0.0771,0.3081,0.2503,0.0
Bra033909,0,IV,-0.3257248367083102,-0.0474505346452527,0.5582115817243527,-0.3857715136964875,-0.0989410416423727,-0.4488992449977537,-0.5390910190532446,-0.116028356547849,0.7937515019996182,5.863375631735097,0.2006941074900741,46.02446483180428,42.35294117647059,0.37,231,0.0,1.0,0.0,0.0,0.20539999999999994,1.0,0.0685,1.0,0.0082304444444444,0.00560515625,0.00396825,0.0029761928571428,0.0,0.0067049896551724,0.0070240744897959,0.0048098702875399,0.0026927448979591,0.074074,0.111111,0.0416667,0.0,0.111111,0.111111,7.78195,30876.0,7666.0,0.0291,0.4275,0.0681,0.0
Bra033900,0,IV,0.0588584186580667,-0.1026499438573848,0.0230527744509533,-0.3829161758462779,0.1096268305726455,0.4131662717593783,0.1262622143757798,-0.0309126368795223,0.0663895529953609,0.6816943463153375,0.7462450140312863,47.047244094488185,35.88235294117647,0.34,257,0.0,1.0,0.0,0.0,0.6003999999999999,1.0,0.0,0.0,0.0,0.0,0.0167814216867469,0.0133333399999999,0.0071895411764705,0.0024074088888888,0.0,0.0054882974576271,0.0030250372549019,0.0,0.0,0.0666667,0.111111,0.0,0.111111,5.37208,30901.0,93270.0,0.0701,0.5495,0.1276,0.0
Bra033898,0,IV,-0.1327221362240069,0.1636634172635331,-0.02624617834407,0.0414665777424939,-0.0276876441294346,-0.023852101026411,-0.1699857783609837,0.3590238658441511,-0.0390065347452306,1.8410157779092564,0.5129133471819542,44.230769230769226,37.64705882352941,0.33,0,0.0,0.0,1.0,0.0,0.50235,1.0,0.06569999999999998,1.0,0.0079365,0.0,0.0,0.0019841285714285,0.0,0.0032051307692307,0.0031539385416666,0.0021929815789473,0.0027030159420289,0.111111,0.0,0.0416667,0.0,0.0833333,0.0833333,8.26474,7700.0,7422.0,0.042,0.4445,0.0946,0.0
Bra033893,0,IV,0.0697267406437756,-0.0753820498579605,1.7885872844678197,-0.1948084008576779,0.1753605698852047,-0.259492985195882,-0.0744318891850162,-0.0456873326504911,2.0222345029820468,2.074856764760264,0.7084880063908985,52.79747832939322,37.05882352941177,0.3,634,0.0,1.0,0.0,0.0,0.6785000000000001,1.0,0.0,0.0,0.781746,0.1635679106666666,0.0012578622641509,0.0,0.0215277803571428,0.00555555,0.0377522851851851,0.0081549422018348,0.001111114,0.888889,1.0,0.0,0.888889,0.433333,0.944444,4.55976,512.0,15337.0,0.0946,0.7769,0.1218,0.0
Bra001983,0,IV,-0.126977009349434,-0.1496257464340085,0.621265886285227,-0.1061585713785376,-0.1423632876315222,-0.3068800787601388,-0.2346231119069274,-0.2202399118072881,0.4423451314281288,2.9381529877841923,0.5766315803702308,47.23865877712032,31.76470588235294,-7.06,531,0.0,1.0,0.0,0.0,0.54955,1.0,0.03895,0.91,0.4082230566666667,0.0,0.0,0.1756448708333333,0.0,0.0015015054054054,0.033645841081081,0.0,0.0033245866141732,1.0,0.0,0.583333,0.0,0.722222,0.0,4.23665,38539.0,22383.0,0.0765,0.4183,0.183,0.0
Bra002018,0,IV,-0.3265622495078825,-0.2282708550130247,0.6130715753186993,-0.2452086553184369,-0.1735149160545616,-0.5841566449182574,-0.2529901971626935,-0.623112335344416,0.1556189941332376,3.619350265763794,0.6462676931507148,43.958333333333336,38.82352941176471,-8.81,119,0.0,1.0,0.0,0.0,0.45285000000000003,1.0,0.83335,1.0,0.5242063333333333,0.0,0.0,0.3128305944444444,0.020833325,0.002721088095238,0.0561219847058823,0.0,0.0032012806722689,1.0,0.0,0.933333,0.0833333,0.384127,0.0,5.78532,14608.0,28920.0,0.1118,0.4795,0.2331,0.0
Bra002047,0,IV,0.2355557947778802,0.1181705545819095,1.9898532677894365,-0.1714050284466482,-0.0452237636673243,-0.2344904770032229,0.1150700590629793,0.0034400574627376,1.781537217891303,3.836301021104332,0.2622753336350505,53.908355795148246,40.588235294117645,-7.18,275,0.0,1.0,0.0,0.0,0.6892500000000001,1.0,0.0,0.0,0.7936160000000001,0.0137943952380952,0.0057870416666666,0.2346826,0.0220184432432432,0.0,0.1562698399999999,0.0098107707792207,0.0,1.0,0.111111,0.916667,0.336508,0.869048,0.431746,4.55976,43964.0,512.0,0.0464,0.5815,0.0798,0.0
Bra002068,0,IV,-0.1356350485433534,-0.1553025744399075,-0.1850837697308252,-0.2809903611768519,0.0699742247205092,-0.1301476747800447,-0.2266105785226982,-0.0199348353152531,-0.2334610117326595,0.7868547909919703,0.698024214533348,44.67005076142132,30.0,-4.14,1427,0.0,0.0,1.0,0.0,0.0318,0.99,0.11795,1.0,0.001377409090909,0.005511469047619,0.0029629644444444,0.0072016407407407,0.0031696094339622,0.0023379625,0.0011122207692307,0.0020448893992932,0.0033082126099706,0.030303,0.0833333,0.111111,0.0833333,0.0666667,0.111111,4.54561,58269.0,11135.0,0.0441,0.3982,0.1109,0.0
Bra028205,0,IV,-0.0841794628838173,-0.1241486674769325,-0.0851187632240935,-0.1969211152925573,-0.3236198657074148,-0.1542715625043507,-0.2363872590519297,-0.3946444660071738,0.3979064850718397,4.7612910640109725,0.1687758285455312,44.66308884913536,35.294117647058826,-1.65,0,0.0,1.0,0.0,0.0,0.0012000000000000001,0.17,0.04,0.97,0.06964285625,0.0048309130434782,0.0,0.0627571851851852,0.0036375642857142,0.0044934617647058,0.008903527184466,0.0051575499999999,0.0056767056074766,1.0,0.111111,0.472222,0.111111,0.3,0.111111,4.91051,5646.0,44943.0,0.0697,0.4881,0.1427,0.0
Bra028192,0,IV,-0.3539719974816391,0.3277022321541202,0.7118162934589712,-0.0785809833848242,0.0836190323130496,-0.1675938619889485,-0.3797943199989705,0.5394666829352011,0.4560377601149252,4.5026081672847456,0.2057513962836724,50.94527363184079,34.705882352941174,-1.77,262,0.0,1.0,0.0,0.0,0.31350000000000006,1.0,0.5421,1.0,0.1509335666666666,0.9041093666666667,0.0745296841269841,0.0998604955555555,0.5110071892857143,0.0008503392857142,0.0209520004464285,0.067634215034965,0.0063028776649746,1.0,1.0,0.593651,1.0,0.411111,0.571429,3.64647,270.0,13290.0,0.0824,0.4947,0.1666,0.0
