gene_id,WGD,group,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
Bra030564,0,I,-0.2747718907406544,-0.0295311895025035,0.0829856744557026,-0.0115783137194954,-0.3162988331788776,-0.2648992915268492,-0.1037834202000432,0.4606821990327401,0.1684336640860533,3.4148462069663488,0.1701765944524756,47.486144101346,29.411764705882355,16.0,1872,0.0,0.0,0.0,1.0,0.037399999999999996,1.0,0.0,0.0,0.0100732538461538,0.0030864185185185,0.1605995074380165,0.0,0.0039682576923076,0.0050271960674157,0.0071084672413793,0.0055324256830601,0.003027506442577,0.0833333,0.0833333,0.0,0.0555557,0.111111,0.148148,5.67691,1444.0,9397.0,0.1208,0.3203,0.3771,1.0
Bra030572,0,I,0.482717062226469,-0.2761963530798352,-0.3045449727958392,-0.2608553470744834,0.6425108470277574,0.42770123451391,0.7326396355312361,-0.0989118343291202,0.0685704124987907,0.1970447079661716,1.0,47.57575757575758,41.17647058823529,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049857515151515,0.0011904767857142,0.003333332,0.0094765571428571,0.00407,0.00260416875,0.0051171724381625,0.0042271486486486,0.0026132402439024,0.111111,0.0666667,0.178571,0.111111,0.111111,0.111111,4.75563,20439.0,435.0,0.1382,0.3594,0.3845,1.0
Bra030573,0,I,-0.2989350969440426,-0.0144256439201245,0.7123514507621296,-0.1741432117859842,0.3090810377173631,-0.5568192428450265,-0.2169862575914144,0.157940082409652,1.258293244649768,7.225068477771497,0.1494728942670303,52.24586288416076,40.0,16.0,1336,0.0,1.0,0.0,0.0,0.04390000000000001,1.0,0.0,0.0,0.0027777774999999,0.0022522513513513,0.0017094025641025,0.0040922625,0.0041771052631578,0.0041152222222222,0.0022150535031847,0.0016433984293193,0.0042934283333333,0.0833333,0.0833333,0.047619,0.111111,0.111111,0.0833333,4.75563,340.0,28803.0,0.0079,0.7365,0.0108,1.0
Bra030582,0,I,-0.0087237125171878,-0.2199463082533157,0.536173828670952,0.1455611350544469,0.3221155242016586,1.525293136096973,0.0058095020627776,-0.0962355380179716,-0.0192546191019127,0.8177923755324588,0.9840935394772028,55.67010309278351,32.35294117647059,16.0,353,0.0,1.0,0.0,0.0,0.0,0.0,0.04855,0.98,0.0031452111111111,0.1124999625,0.0,0.0047619061224489,0.0,0.0,0.0036474827922077,0.0466666233333333,0.0088235294117647,0.0666667,0.833333,0.111111,0.0,0.111111,0.416667,4.23665,3099.0,20710.0,0.2826,0.3095,0.9133,1.0
Bra030583,0,I,-0.1899893565731394,-0.0125481665096876,-0.0474472744804951,0.6420232188610349,0.2756029969489015,-0.0720727358942673,-0.1661820024752908,-0.0995813830282223,0.1289053821887515,3.774909389674706,0.5193317389522683,49.45987654320987,41.17647058823529,16.0,2633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028179620253164,0.0045999408163265,0.0046805,0.0040528262295081,0.0043859657894736,0.0043610698412698,0.0025586971874999,0.0032256263888888,0.0030345157480314,0.0666667,0.0666667,0.0833333,0.111111,0.111111,0.0833333,5.93131,597.0,22990.0,0.0309,0.4231,0.073,1.0
Bra030594,0,I,0.2050516678484804,-0.2647618631632784,-0.2703756580707522,-0.0115014317325105,0.2882178362916522,-0.1963606254992509,0.8024533838148459,-0.2149619804156743,-0.1850445097685319,0.7357873512900786,0.6859578061771358,44.47154471544715,31.176470588235293,16.0,440,0.0,1.0,0.0,0.0,0.18639999999999998,1.0,0.126,1.0,0.1404321027777778,0.0451963526315789,0.0481481333333333,0.0783748324324324,0.0035035054054054,0.0032163789473684,0.011021323880597,0.0033766898148148,0.0027796408450704,1.0,0.755556,0.962963,0.0555557,0.305555,0.111111,4.53947,124668.0,34588.0,0.1223,0.4835,0.2529,1.0
Bra030608,0,I,-0.3020620588989163,-0.178676552144514,0.3314572784049489,0.3628028911471855,0.1535188560127267,-0.0306448946873597,0.0251106001595752,0.162311681940633,0.4638728062662159,4.159481362320686,0.1616739497572984,48.59550561797753,30.58823529411765,16.0,3378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074074,0.0222222,0.0,0.0064102538461538,0.00555557,0.0,0.0,0.0042145655172413,0.0,0.111111,0.0,0.0833333,0.0,0.0,6.35498,61695.0,97043.0,0.0779,0.3457,0.2254,1.0
Bra030616,0,I,0.4630934890192142,0.0994057007070586,0.0150105651723164,-0.0929167093160426,0.0865866373566589,-0.2849068782873884,0.7427450859915805,0.234288374217007,0.3151541783709636,4.140437392410385,0.2599174130498652,43.65325077399381,38.23529411764706,16.0,742,0.0,1.0,0.0,0.0,0.19399999999999998,1.0,0.1391,1.0,0.005291,0.6050925909090908,0.0061728333333333,0.0651864285714285,0.0759524,0.0027100243902439,0.0064627377952755,0.0077341964705882,0.0030569517587939,0.047619,1.0,0.292063,0.527778,0.251852,0.194444,6.35498,143051.0,15762.0,0.0459,0.4473,0.1027,1.0
Bra030617,0,I,-0.1130614103337845,-0.0898476419484531,0.2043166804158968,0.0369741930035884,-0.1621458099514053,-0.100047257886787,-0.167719579341025,-0.0211304024324006,0.1644297268892148,1.0145920219741222,0.4808917323149995,49.86830553116769,43.52941176470589,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.08600000000000002,1.0,0.0,0.2015525296296296,0.1862111589743589,0.0041152222222222,0.0021777,0.0166872016260162,0.0022264633587786,0.0028912806451612,0.0060984305613305,0.0,0.972222,0.111111,0.047619,0.0833333,0.0833333,6.35498,145889.0,9856.0,0.071,0.5348,0.1328,1.0
Bra030623,0,I,-0.1159162597762816,1.0773603390648068,0.0964332485555364,-0.2857755933661974,-0.2110707786271293,-0.2645359628847165,-0.2604170675472156,1.0792847972786643,0.1635734113137979,5.652203448823416,0.1989114159367005,45.3416149068323,38.82352941176471,16.0,3267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095224489795,0.0,0.0328282727272727,0.002525259090909,0.0086805625,0.0064102538461538,0.0022645519999999,0.0048611116666666,0.0035612528846153,1.0,0.0,0.0555557,0.138889,0.0666667,0.111111,4.00723,13979.0,15172.0,0.0864,0.3956,0.2183,1.0
Bra030631,0,I,-0.2265184343696209,0.3499344232966493,-0.2513884992446838,-0.0704593461638792,0.0203532301429627,-0.139615923668344,-0.139670371767747,0.4183698449486551,-0.1898001827302663,1.332876611942717,0.6269671865939607,42.81577994933044,37.05882352941177,16.0,577,0.0,1.0,0.0,0.0,0.54455,1.0,0.0,0.0,0.031746,0.0,0.2366186684210526,0.0238095142857142,0.0053140173913043,0.0129787957746478,0.0033333349999999,0.0044604387596899,0.0029671192842942,0.111111,0.0,0.0833333,0.0666667,0.0666667,0.111111,8.01446,9948.0,9059.0,0.0756,0.2607,0.2899,1.0
Bra030635,0,I,-0.3309228534838452,0.4228411396505607,0.970982698391222,0.4272250859986672,0.0415913101486538,-0.3071031430250949,-0.2386989457738754,0.5874767449201218,1.612534119140798,3.3050272463288457,0.4123897197360473,46.41873278236915,31.176470588235293,16.0,4251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639054761904762,0.1117107622222222,0.0310245318181818,0.176262288372093,0.0013550170731707,0.0026570086956521,0.0195492493023255,0.0068863866396761,0.0038390346820809,1.0,0.888889,0.916667,0.0555557,0.5,0.222222,6.67872,175.0,22442.0,0.065,0.4475,0.1452,1.0
Bra030641,0,I,0.5672945292987952,-0.1310933660927977,0.0021871767684718,-0.0574276431996765,-0.3072493479703332,-0.1323482929540703,0.604436251246676,-0.2620155028554681,-0.3209107868203915,0.1216459338294537,1.0,46.64778092540132,27.058823529411764,16.0,12795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01215276875,0.0079365,0.0,0.0084422647058823,0.0047474727272727,0.0,0.0,0.0,0.111111,0.111111,0.111111,0.111111,4.75563,12508.0,9582.0,0.0797,0.5173,0.1542,1.0
Bra030643,0,I,0.626186564179426,0.2524820141124958,0.1547165915013519,-0.30805027772476,-0.0517366551041453,-0.38392517743932,1.145595179169821,0.5473344965892368,0.3632325221968274,4.088990771806634,0.1602736980307379,46.26126126126126,42.94117647058823,16.0,4141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987654444444444,0.1185515625,0.0,0.005291,0.006459953488372,0.0019338949367088,0.0045561453703703,0.0011214641304347,0.0,0.888889,0.0,0.047619,0.111111,0.0833333,4.75563,19951.0,928.0,0.0944,0.3586,0.2632,1.0
Bra030648,0,I,-0.1559680451806189,-0.2403151167434389,0.581804702465652,0.2243882925386372,0.5364609117685779,0.0315441463291535,-0.0645452437999487,0.1582162438026308,1.3245495910193283,2.415906047158296,0.5915266840370309,48.07692307692308,43.52941176470589,16.0,2055,0.0,0.0,1.0,0.0,0.0044,0.37,0.0,0.0,0.00148809375,0.0,0.0,0.0070707,0.0055555599999999,0.0051282076923076,0.0049382736842105,0.0041068293650793,0.00238095,0.047619,0.0,0.111111,0.0833333,0.0833333,0.111111,4.75563,8283.0,26992.0,0.1861,0.5386,0.3454,1.0
Bra030668,0,I,-0.165369223522775,-0.1765989161692028,0.2644881883096625,0.0941694903855432,0.4450975727151816,0.2360351957172678,-0.0925054141189994,-0.0459792442021481,0.1917472507051287,2.234418625392127,0.4477531627469719,47.27272727272727,38.23529411764706,16.0,282,0.0,0.0,0.0,1.0,0.040549999999999996,1.0,0.151,1.0,0.0253968333333333,0.0,0.0,0.0020703913043478,0.0,0.013888925,0.0031317530516431,0.0020202,0.0017636666666666,0.761905,0.0,0.047619,0.0,0.111111,0.111111,5.4697,7761.0,1680.0,0.0955,0.2786,0.3426,1.0
Bra030670,0,I,-0.3862317860995566,-0.1673937732635805,-0.1187475256013737,-0.1873447806609444,-0.1098252462859653,-0.1735430431091103,-0.1292619085217367,0.213559689870508,-0.2008351051244553,1.7607860338520336,0.5934792621345495,45.95588235294117,31.76470588235294,16.0,0,0.0,0.0,0.0,1.0,0.0509,1.0,0.0,0.0,0.0,0.2789115714285714,0.0,0.0057155162790697,0.3152777875,0.0,0.0026638571428571,0.0122077209677419,0.0041442629032258,0.0,0.952381,0.0666667,0.783333,0.130952,0.140212,4.23665,1207.0,53216.0,0.1266,0.4171,0.3035,1.0
Bra030673,0,I,0.4269857395889114,0.4783062842550688,1.8523646322659983,-0.0784879760297972,-0.0196937527711907,-0.0873503094586027,0.1561349304787873,0.2876655420076489,1.253225353993127,4.278027470359214,0.3224938094407273,48.48484848484848,36.47058823529412,16.0,5448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00238095,0.0,0.0,0.0063657375,0.00396825,0.0,0.0012105815999999,0.0060716668711656,0.0130555499999999,0.047619,0.0,0.111111,0.111111,0.0666667,0.194444,4.23665,37336.0,18398.0,0.2277,0.3235,0.7037,1.0
Bra030675,0,I,0.5222577156430935,0.0793691036086444,1.039160541713717,-0.0789450177178979,0.381888773387269,-0.303748292351864,0.2681633195900724,0.0927360051506965,0.7738500081232318,6.435156193628339,0.1519671057833212,49.18518518518519,47.647058823529406,16.0,3593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000644744680851,0.0017636666666666,0.0,0.0,0.0044934617647058,0.0,0.0033719880829015,0.001231419047619,0.0,0.030303,0.047619,0.0,0.111111,0.111111,0.0666667,4.23665,33891.0,20997.0,0.052,0.4156,0.1251,1.0
Bra030693,0,I,0.2952701427811144,0.001224208351406,0.6259047632563537,0.3891393768024814,-0.0137919069156165,-0.0427804539631404,0.1840235269052066,0.0370701085816256,0.5074864026139853,1.2088278087296505,0.4231934292247226,51.29781420765027,50.588235294117645,16.0,733,0.0,1.0,0.0,0.0,0.0,0.0,0.25880000000000003,1.0,0.0061728555555555,0.0,0.0,0.00396825,0.0293651,0.0017825294117647,0.0029411764705882,0.0098148155555555,0.00306713,0.0555557,0.0,0.047619,0.15,0.0833333,0.111111,4.23665,34746.0,22176.0,0.0828,0.6419,0.1291,1.0
Bra030696,0,I,-0.4219665700733125,-0.3631928251807845,0.140779098471926,0.7325842470267092,0.8048603693488963,1.5053109622148884,-0.0525882016024913,-0.1862999027261997,0.4404873880857173,2.899390989164908,0.3985006449447631,48.85572139303483,35.294117647058826,16.0,1699,0.0,0.0,0.0,1.0,0.07550000000000001,1.0,0.0,0.0,0.1836603222222222,0.0030403537313432,0.0,0.017431975,0.0052974815384615,0.00555555,0.0065621881619937,0.0030230697802197,0.0036075012987012,0.925926,0.0833333,0.304762,0.0972223,0.15,0.125,4.54561,24180.0,33432.0,0.1288,0.3161,0.4077,1.0
Bra030705,0,I,0.0098124337838962,0.2686406114224482,0.2607346625166044,-0.2591780884510205,0.0108617119171473,-0.2331649037223301,-0.0618269236069582,0.0576615837495978,0.4582871180996012,4.503122506282591,0.1961884492475642,46.57097288676236,43.52941176470589,16.0,1089,0.0,0.0,1.0,0.0,0.07450000000000001,1.0,0.0,0.0,0.1037037222222222,0.0,0.0104081628571428,0.0161616363636363,0.0136752307692307,0.0,0.0327080424242424,0.0084208529411764,0.0050091081967213,1.0,0.0,0.177778,0.177778,0.4,0.194444,3.67481,615.0,13860.0,0.0513,0.7065,0.0727,1.0
Bra030706,0,I,0.2647756107443071,-0.1602157637702554,-0.1530646603792414,-0.0945551391724914,0.1325345489403093,0.1710643175321248,0.425466435101287,-0.0777476066077616,-0.0221396799796389,0.7488325109368429,0.6925986081643124,49.800796812749006,34.705882352941174,16.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063748064516129,0.0078798183673469,0.2244428696969697,0.0098973029411764,0.00071225,0.0526230813559322,0.0038651095238095,0.0025619408163265,0.0062675223107569,0.0833333,0.208333,0.103175,0.037037,0.111111,0.111111,3.89097,678.0,979.0,0.0542,0.307,0.1766,1.0
Bra030708,0,I,0.0498426776832268,0.3606041633109819,-0.0336487638915281,0.0861620301890487,0.0765141345505826,-0.2067730896437865,-0.3216948511589629,0.0902174761476173,0.0020503660523294,3.0634539289285287,0.1721596815064307,45.38302277432712,44.11764705882353,16.0,1462,0.0,0.0,0.0,1.0,0.0102,0.59,0.0383,1.0,0.0,0.0,0.13065475,0.0,0.0,0.0020779218181818,0.0,0.0023606054945054,0.004493795515695,0.0,0.0,0.0,0.0,0.0,0.0666667,4.55976,3091.0,26929.0,0.0633,0.3353,0.1888,1.0
Bra030716,0,I,0.1820987095318876,7.041930880724578e-05,0.4166873267665725,0.0370449124939376,-0.08245543914712,-0.2347250738626956,0.3281396703663863,0.0737561578302875,0.7539426003358638,7.36862295962066,0.1776312098754566,48.93435635123615,34.705882352941174,16.0,454,0.0,0.0,0.0,1.0,0.0,0.0,0.08825000000000001,1.0,0.0042102219512195,0.0287289451612903,0.1201836215686274,0.0086566722222222,0.0046012914285714,0.0044647356164383,0.0042668867219917,0.0101115248571428,0.0027847860927152,0.047619,0.261111,0.0833333,0.115741,0.111111,0.244444,18.0325,75.0,707.0,0.0212,0.5272,0.0402,1.0
Bra030717,0,I,0.5916201056518344,0.1684989264322581,0.246229631078162,-0.2064331303772587,-0.0799826371802349,-0.1843829843284036,1.066792800368027,0.2030254817639714,0.2981983768373188,1.461448782962354,0.3459576074988654,46.38297872340426,35.294117647058826,16.0,3566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0017361125,0.0493303625,0.0065359470588235,0.0043684717948717,0.0076320264150943,0.0024390231707317,0.0031824990049751,0.0046431812244897,0.0018688905084745,0.0416667,0.952381,0.0666667,0.0833333,0.111111,0.103175,4.6751,41444.0,858.0,0.0693,0.3138,0.2209,1.0
Bra030718,0,I,0.5656434318404402,0.0143099428581522,0.3864133856065884,-0.1916910228003585,0.0975454915344365,-0.0988418410707681,0.7445479080252417,-0.0026835066773049,0.4017010852849371,2.822112576154903,0.2075382960097137,45.45454545454545,41.17647058823529,16.0,6258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0035074258064516,0.0052083325,0.0,0.0046296274509803,0.0015384615384615,0.0038408777777777,0.0047708405405405,0.0021795228070175,0.0033950588888888,0.0666667,0.0833333,0.111111,0.0666667,0.111111,0.0833333,4.6751,39057.0,4334.0,0.0703,0.2655,0.2648,1.0
Bra030721,0,I,-0.0766216890784328,-0.3916927313833999,-0.1350321504160835,0.3564031305259056,0.095890649288499,0.1880040062981511,-0.0928000392153579,-0.0273756208680049,-0.2027979628361153,0.0145469088449246,1.0,47.28260869565217,37.64705882352941,16.0,404,0.0,0.0,0.0,1.0,0.057,1.0,0.0,0.0,0.0035842258064516,0.2366811055555555,0.0091779957142857,0.0075347851851851,0.141707546,0.0054292931818181,0.0034855357142857,0.014079827480916,0.0033334101744186,0.111111,1.0,0.111111,0.702381,0.111111,0.404762,4.6751,12744.0,30060.0,0.1217,0.3327,0.3658,1.0
Bra030722,0,I,-0.1162893954598535,-0.0146000299956328,-0.1845979168434156,0.1401995889149657,0.1120450971697357,0.7017279311313889,-0.1186537626343565,-0.0367440241167837,-0.3169457549187371,1.6860199972949526,0.7783394421466422,48.71794871794872,37.05882352941177,16.0,1449,0.0,0.0,0.0,1.0,0.0404,0.93,0.0,0.0,0.4894452375,0.0049676666666666,0.0145299307692307,0.2160958906976744,0.0068253971428571,0.0,0.0274983461538461,0.0033446077181208,0.003343624074074,1.0,0.0833333,1.0,0.111111,0.666667,0.138889,4.6751,29342.0,15223.0,0.0557,0.325,0.1713,1.0
Bra030723,0,I,0.7228659834174747,0.1162701865789632,0.3885185895960243,-0.1985915954612857,-0.0017642031309572,-0.1228993796003445,0.9571130304395477,0.0814992183209915,0.2200798978146475,4.040614808957011,0.1562443946076358,48.7001733102253,40.588235294117645,16.0,227,0.0,0.0,0.0,1.0,0.1081,1.0,0.18100000000000002,1.0,0.9206117916666666,0.0017921193548387,0.1970370466666666,0.4514424000000001,0.0020576185185185,0.0065843592592592,0.0344362289719626,0.0025210861386138,0.0043790823529411,1.0,0.0555557,0.958333,0.0555557,0.75,0.0833333,4.6751,19270.0,23016.0,0.0805,0.6057,0.133,1.0
Bra030727,0,I,-0.1923950311268722,-0.2120297836672285,0.4238792968478908,0.0425849698441148,0.5494644818802693,-0.2231574149557789,-0.0110778713718018,0.3549515695983986,0.716558603131344,4.452074707907276,0.1942451139087193,44.18803418803419,40.0,16.0,595,0.0,0.0,0.0,1.0,0.1305,1.0,0.0515,1.0,0.0059523785714285,0.0,0.4290043636363636,0.0,0.0,0.0029761892857142,0.0027777777777777,0.0,0.0032580138728323,0.0833333,0.0,0.0,0.0,0.0833333,0.0,3.38932,111.0,42282.0,0.072,1.1775,0.0611,1.0
Bra030730,0,I,0.1524485587919528,0.2361600274205915,0.1479365959358201,-0.191753806493584,-0.0399902925076267,-0.320438068581195,0.0206560430474634,0.2505130678282877,0.6314198376304271,2.1760884225583528,0.6045385113812192,40.4320987654321,33.52941176470588,16.0,2874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005185185,0.0,0.0,0.002413127027027,0.0,0.0,0.0026291771604938,0.0,0.0,0.0666667,0.0,0.047619,0.0,0.0555557,0.0,3.81299,379.0,854.0,0.1046,0.4267,0.2451,1.0
Bra030736,0,I,-0.1731560965973759,-0.1954794427995661,-0.1636792575814024,-0.1706956711414197,0.6016753199671638,0.303910315890568,-0.3045044371998573,-0.1781319572983873,-0.2808843522376657,0.0523677843052415,1.0,45.50408719346049,32.94117647058823,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366161818181818,0.0,0.0,0.0043650766666666,0.0034188051282051,0.0039525055555555,0.0036745409448818,0.0031777523809523,0.0,0.805556,0.0,0.0833333,0.111111,0.111111,3.84905,7328.0,20098.0,0.0842,0.4135,0.2037,1.0
Bra030744,0,I,0.1313482922070933,0.3751372582323133,0.2800542431634645,-0.0007617752632988,-0.0413594177400442,-0.2112104113312972,0.1046562481614375,0.1261401393753842,-0.0828640053578486,3.760323549565714,0.1654459874598472,43.65482233502538,39.41176470588236,16.0,951,0.0,1.0,0.0,0.0,0.02735,0.91,0.0,0.0,0.0048245631578947,0.0035714285714285,0.2619330476190476,0.0034391566666666,0.004722937037037,0.0035421947368421,0.0043943540983606,0.0037081931937172,0.0047112183727034,0.111111,0.0833333,0.0555557,0.0904762,0.111111,0.111111,5.00904,3357.0,2998.0,0.113,0.3481,0.3248,1.0
