gene_id,WGD,group,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
Bra014092,0,II,0.2223349689012164,-0.2832509727945941,2.221897067360166,-0.4835852260761705,-0.1913044630554358,-0.1705061153876287,0.1081412514616733,-0.2986734103246991,1.5566477543117423,3.2608980902472475,0.2375122893830501,51.61290322580645,35.88235294117647,4.35,1804,0.0,0.0,0.0,1.0,0.11424999999999999,1.0,0.0,0.0,0.8621694761904761,0.0518890531249999,0.013888925,0.1673839884615384,0.0029461333333333,0.0,0.0471173542682926,0.0,0.0,1.0,0.545238,0.7,0.0555557,0.5,0.0,3.67481,7548.0,117.0,0.142,0.723,0.1963,0.0
Bra014099,0,II,-0.7021148303726091,-0.1707058302211516,-0.3174705816831118,-0.2245892746586186,-0.0927232146296496,-0.1741996248640802,-0.7583472161049771,-0.1954029448093592,-0.6483175674045113,1.046329714165753,0.9746484855812204,41.94756554307117,31.176470588235293,4.85,313,0.0,0.0,1.0,0.0,0.2631,1.0,0.40395,1.0,0.5451058799999999,0.865202142857143,0.0215686352941176,0.1765228564102564,0.298234884375,0.0,0.0243940264957265,0.0307436634703196,0.0046436978723404,1.0,1.0,0.75,0.777778,0.222222,0.383333,4.91051,55422.0,5449.0,0.0687,0.4669,0.1472,0.0
Bra014130,0,II,0.0047064644065399,0.0646877492989373,1.35285614338837,-0.0922755489790353,-0.2690839532795331,-0.5010839003024409,-0.020756761167295,-0.1347688375314789,0.9553748994694669,0.4593619958270464,0.855404235926639,48.29059829059829,30.0,4.34,324,0.0,1.0,0.0,0.0,0.27195,1.0,0.26999999999999996,1.0,0.2716048722222222,0.3969400116666667,0.0,0.1516694034482758,0.1779100425925925,0.0,0.0747110198198197,0.0148933135514018,0.0029761892857142,1.0,1.0,0.888889,0.904762,0.877778,0.361111,6.77864,7810.0,1284.0,0.031,0.218,0.1423,0.0
Bra014154,0,II,-0.175015882701557,0.086045857684423,1.7361382030025705,0.0058120304302104,-0.0851146044572643,-0.5054832585805267,-0.2661808410053035,-0.1460117223065253,0.9542646837395572,6.798221448651146,0.3642012936464526,55.44217687074829,30.0,3.53,316,0.0,1.0,0.0,0.0,0.17850000000000002,1.0,0.5655000000000001,1.0,0.0952380952380952,0.5950390000000001,0.0185185,0.080138905,0.3444538069767441,0.0,0.0162244030534351,0.0427804895652173,0.0,1.0,1.0,0.847222,0.8,0.541667,0.933333,6.31351,108.0,118.0,0.1688,0.4763,0.3545,0.0
Bra014158,0,II,-0.2705182726507837,-0.1348467435683912,0.1092789531080369,-0.2371564640106857,-0.1661244551344043,-0.2122731153010846,-0.1790868355653567,-0.1810684999391111,0.3335026413342364,4.8225713760137365,0.2053934111402256,47.43589743589743,51.17647058823529,3.45,613,0.0,1.0,0.0,0.0,0.03475,0.99,0.35664999999999997,1.0,0.6342593333333334,0.0095238,0.0,0.270238075,0.0,0.0,0.0347407399999999,0.0038548714285714,0.0069444375,1.0,0.047619,0.888889,0.0,0.305556,0.133333,4.209,25735.0,17438.0,0.0165,0.3128,0.0529,0.0
Bra014192,0,II,-0.2788114600865677,0.4104092630629837,0.3245544283194422,-0.0866562586919681,-0.2232553780077428,-0.2561578257569803,-0.2825248614584493,0.4246222609582116,0.0800696824341021,4.152426259140165,0.2328505306967287,46.10591900311526,37.64705882352941,3.28,1252,0.0,0.0,0.0,1.0,0.37060000000000004,1.0,0.0,0.0,0.0030864277777777,0.0,0.0,0.0,0.0074004560975609,0.0,0.003033423076923,0.0043381615384615,0.0034406602272727,0.0555557,0.0,0.0,0.111111,0.095238,0.111111,5.61201,17305.0,8034.0,0.0728,0.4341,0.1676,0.0
Bra014195,0,II,0.0075862404919585,-0.1028644790305616,1.18275242451403,-0.0737096969956397,-0.1766621646923506,0.2894114881174338,-0.164442490185607,-0.4298969246680378,0.0075284902185206,0.8070999009498352,0.7743035376659164,50.0,30.58823529411765,3.31,1395,0.0,0.0,0.0,1.0,0.1143,1.0,0.1035,1.0,0.1777777846153846,0.0,0.0,0.0862745470588235,0.0,0.0,0.0216235015037594,0.0185185249999999,0.0034722285714285,1.0,0.0,0.555556,0.0,0.805556,0.0833333,5.67691,75.0,13637.0,0.1381,0.3822,0.3613,0.0
Bra039484,0,II,-0.3096446058997309,-0.438938411667584,-0.3163818556162003,-0.3685666181604114,-0.1364651502578768,-0.2890209573163372,-0.4765417580203402,-0.5608033471150954,-0.6282136899479025,0.0689922805070744,1.0,48.40871021775545,35.294117647058826,2.51,269,0.0,1.0,0.0,0.0,0.6435,1.0,0.3211,1.0,0.9141954642857144,0.8996051176470586,0.8640740666666668,0.347749045945946,0.3670381404255318,0.4104167499999999,0.0554993341085271,0.0555440043859648,0.0999779416666666,1.0,1.0,0.851852,0.933333,0.888889,0.59127,11.0199,40371.0,4649.0,0.0751,0.8139,0.0923,0.0
Bra032697,0,II,0.087385156145213,0.0989620204983756,0.2608954972342149,0.0864229755522163,-0.1976321127841004,-0.2890610668668169,0.0635119060910506,0.1421686772615033,0.7452585489573422,4.559140700950103,0.4208882662139638,43.710691823899374,31.76470588235294,4.37,598,0.0,0.0,1.0,0.0,0.4502000000000001,1.0,0.0,0.0,0.0,0.0,0.00190476,0.0119047642857142,0.0123456666666666,0.0,0.0037293893203883,0.0007716069444444,0.002462121590909,0.0,0.0,0.111111,0.111111,0.0833333,0.0555557,4.34117,137.0,82094.0,0.0444,0.4823,0.092,0.0
Bra032698,0,II,0.0539565367865377,0.0206078912077448,0.0810813173156135,-0.0190081175422824,-0.0177162259150684,-0.0571255293212024,-0.1703393284406215,0.0225474743151513,-0.3393736172813993,4.081922589997117,0.277378112728592,45.89436307146028,32.35294117647059,4.41,0,0.0,0.0,1.0,0.0,0.0815,1.0,0.3509000000000001,1.0,0.02777785,0.29722225,0.2709850691176471,0.0,0.1530864111111111,0.0268853253012048,0.0069444625,0.02510803,0.0115813210922787,0.0555557,0.722222,0.0,0.436111,0.0555557,0.25,5.18796,6026.0,13081.0,0.1034,0.3403,0.3038,0.0
Bra032701,0,II,-0.0074179992686245,-0.479534228764413,0.5258079307411175,-0.1418306106176825,-0.0852938945944019,-0.3579868001025543,-0.1509013629001419,-0.3446356909190293,0.3828024606100683,2.413343126927292,0.5604912852121451,49.97358689910196,30.58823529411765,4.43,235,0.0,1.0,0.0,0.0,0.5928999999999998,1.0,0.0,0.0,0.7992048125000001,0.1742690526315789,0.0075757545454545,0.570833551724138,0.00731481,0.0,0.1031039813953488,0.0044266208333333,0.0025252575757575,1.0,0.833333,1.0,0.133333,0.638889,0.133333,5.18796,16369.0,26.0,0.094,0.6433,0.1461,0.0
Bra000886,0,II,-0.1526570257771275,0.47229370358308,-0.1908804474522469,-0.0920884297554335,0.116837143551892,-0.1800763897792547,-0.3528943534900599,0.791322269774009,-0.1363811735671119,0.6419728607934196,0.9918349450999392,47.72313296903461,24.11764705882353,5.46,583,0.0,1.0,0.0,0.0,0.11444999999999998,1.0,0.3765,1.0,0.3566553142857142,0.5390625888888889,1.0,0.1086272481481481,0.0557189176470588,0.263889,0.0180361871345029,0.0366538977011494,0.031283025,1.0,1.0,0.933333,0.433333,0.3,0.577778,4.02482,5296.0,8691.0,0.0741,0.6781,0.1092,0.0
Bra000878,0,II,-0.0918603325934318,0.168668772415196,-0.0507747937074867,-0.1191558658606219,0.105501718519231,-0.4437121578853825,-0.0295378971432074,0.2944698704854265,0.1578933427937667,4.474879182930772,0.0879114207643462,46.58153764299016,33.52941176470588,5.38,0,0.0,0.0,0.0,1.0,0.2724,1.0,0.07495000000000002,1.0,0.084377024137931,0.0162036916666666,0.1847634794871795,0.0,0.0,0.0042339700440528,0.0139845198412698,0.0200806206349206,0.0024162715019255,0.819048,0.111111,0.0,0.0,0.194444,0.111111,5.00904,16519.0,41282.0,0.0573,0.404,0.1417,0.0
Bra000877,0,II,-0.076572036743685,0.075008526374888,0.7489565156076173,-0.0035450614257937,0.1573778895250812,-0.1649276745611093,-0.1606025894338514,0.1611418690291938,0.8493456497535495,4.103820421929096,0.270541267970231,49.56896551724138,30.58823529411765,5.37,529,0.0,0.0,0.0,1.0,0.4761000000000001,1.0,0.6829999999999999,1.0,0.3053240454545454,0.222628875,0.0734599404761904,0.1515272030303029,0.0964113529411764,0.0023448795454545,0.0179380452127659,0.034665761875,0.0050396478468899,1.0,0.900072,0.869048,0.66209,0.208333,0.496032,5.00904,53591.0,9267.0,0.033,0.5721,0.0576,0.0
Bra000861,0,II,0.0576866408092319,-0.0172241884596548,-0.1164196971268919,-0.152747878549516,0.2746502551723093,0.1840478808546745,0.1064939622698779,-0.1026531827732079,-0.2326816515353803,0.6949672905263617,0.7676911879831131,46.85714285714286,32.94117647058823,5.29,460,0.0,1.0,0.0,0.0,0.5817,1.0,0.23199999999999996,1.0,0.0,0.409091,0.0111111263157894,0.0,0.2778378818181818,0.0,0.0123456666666666,0.0165237705882352,0.0054466274509803,0.0,1.0,0.0,0.888889,0.111111,0.305556,5.67691,43297.0,97055.0,0.1666,0.2933,0.5679,0.0
Bra000846,0,II,-0.4151025230126996,0.0539329730280701,0.1002065633819729,0.092679744775646,0.0678616263890929,-0.3390425214994901,-0.3442690954573008,-0.0317097619524172,-0.0434287316871587,3.6535424032083696,0.2077481945752268,48.75906834669721,42.94117647058823,5.3,405,0.0,1.0,0.0,0.0,0.10845000000000002,1.0,0.048499999999999995,1.0,0.4527427352941175,0.0045155965517241,0.1977561651376146,0.2361943333333333,0.0021367512820512,0.0067112999999999,0.0194306985148514,0.0032156729838709,0.0036911240131578,1.0,0.0833333,0.694444,0.0833333,0.45,0.12037,6.68519,23765.0,112810.0,0.0213,0.3666,0.0581,0.0
Bra029960,0,II,-0.2791709209179402,0.1755786558011794,1.040359147932762,-0.1311611887485194,-0.0799607314184429,-0.2896459016690656,-0.0420210196458274,0.3631258625293987,2.363882182176829,2.9434235905487123,0.4009576427210225,50.815850815850816,40.0,0.02,1010,0.0,1.0,0.0,0.0,0.4102999999999999,1.0,0.0384,0.98,0.2552411,0.744265190909091,0.0,0.1737868971428571,0.0850982378787879,0.015873,0.0585138709876543,0.0113988836676217,0.0,1.0,1.0,1.0,0.785714,0.822222,0.274074,5.00904,392.0,46525.0,0.0577,0.6264,0.092,0.0
Bra029956,0,II,-0.1102112440349188,0.0221492473515143,-0.1038188384147914,0.1531834768101321,0.1050588052618232,-0.1778636265117118,0.0901839836138736,-0.0619021872358173,-0.2130632724606874,0.5823564197488333,0.717617513751529,44.71337579617835,37.05882352941177,0.02,371,0.0,1.0,0.0,0.0,0.35275,1.0,0.3220000000000001,1.0,0.468647194117647,0.3460979071428571,0.0033333342857142,0.1731878149999999,0.1806878,0.0013162399999999,0.0493068563636363,0.0349740602649006,0.0031025329670329,1.0,1.0,0.72381,0.888889,0.483333,0.305556,5.83646,4215.0,19765.0,0.2007,0.3648,0.55,0.0
Bra029950,0,II,0.011445236606541,-0.2245572604626481,0.2188587742450558,0.0295392240483356,0.2150108477391089,-0.0967382666469705,-0.1982063400400623,-0.0568103533985919,-0.0986942331281416,1.1698845216533156,0.4799732129891139,48.32285115303983,38.23529411764706,0.02,429,0.0,0.0,1.0,0.0,0.0625,1.0,0.809,1.0,0.145625,0.6068630909090909,0.0049019588235294,0.0277296818181818,0.2732086925925925,0.0032142857142857,0.0315171296052631,0.0290495322314049,0.0037032966257668,1.0,1.0,0.644445,0.850855,0.388889,0.28836,5.26126,11402.0,7973.0,0.0965,0.4913,0.1964,0.0
Bra029943,0,II,-0.1241731780822589,-0.0873267823790681,0.3596087011276579,-0.1335568184423662,-0.0476596969738685,-0.0451292247393421,-0.1649217315162872,-0.1170812334850162,0.3293476417884697,3.390081023423957,0.5857503491544286,50.74380165289256,31.76470588235294,0.02,177,0.0,1.0,0.0,0.0,0.36349999999999993,1.0,0.2513,1.0,0.4367321739130434,0.0185185,0.0109861925925925,0.2212448333333333,0.05555552,0.0015632506493506,0.0362151860655737,0.0222222,0.0034209072413793,1.0,0.111111,1.0,0.111111,0.763889,0.111111,7.71651,74.0,76.0,0.0759,0.611,0.1242,0.0
Bra029931,0,II,0.4830513529185596,0.2581445909138762,0.7459932743279879,-0.3207523632197796,-0.1615974890485751,-0.0846390831084839,0.5635140056189323,0.5678902734744042,0.4004668882664742,7.534756307473329,0.162588069182837,50.0805152979066,30.58823529411765,0.03,3556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.010101,0.0,0.0,0.0024482118644067,0.0024154565217391,0.0009337058823529,1.0,0.0,0.111111,0.0,0.0833333,0.111111,3.38932,10184.0,994.0,0.0297,0.6545,0.0453,0.0
Bra029914,0,II,-0.3790029415088944,-0.178756011095738,-0.2771287204101821,0.1435709815504617,0.2716302178437815,0.7384066122909915,-0.6260325194383176,-0.3598803528229997,-0.3928992758370329,0.968541751386064,0.6614489327309154,45.81901489117984,37.05882352941177,0.04,0,0.0,0.0,0.0,1.0,0.45740000000000003,1.0,0.10335,1.0,0.752778,0.0546107160714285,0.112568624137931,0.3609659930232557,0.0250130049180327,0.0253527407407407,0.0276798450892857,0.0372796604240282,0.0161219038461538,1.0,0.638889,0.919048,0.722222,0.282828,0.805556,5.26126,9566.0,7562.0,0.0533,0.2851,0.1869,0.0
Bra033766,0,II,-0.0420498960419323,-0.3019732786322411,1.7234786951448036,-0.1301358004932324,-0.0226252362022838,-0.115550312818771,-0.3538336433845885,-0.4620446334628928,0.9300676670981408,2.179595297405041,0.5279316251690641,48.55967078189301,23.52941176470588,0.09,405,0.0,0.0,0.0,1.0,0.5065,1.0,0.2675,1.0,0.2578630068965516,0.5265575924999999,0.0,0.1088547024390244,0.1922751,0.0,0.020618318936877,0.0221643493055555,0.0051700685714285,1.0,1.0,0.757937,1.0,0.394444,0.3,102.896,1330.0,65363.0,0.1137,0.7103,0.1601,0.0
Bra033773,0,II,-0.1161409248896165,-0.3401355656244956,0.0875866092228353,-0.0120655366851621,-0.3302621614689028,-0.1405633153321329,-0.2532830778795221,-0.023157896408944,0.5489362027749499,2.862211870619149,0.4951744376715944,42.5414364640884,38.23529411764706,0.11,351,0.0,1.0,0.0,0.0,0.08625,0.99,0.3105,1.0,0.0,0.0,0.0,0.23028085,0.0,0.0,0.0694582764705882,0.0,0.0006802714285714,0.0,0.0,0.368254,0.0,0.261111,0.0,3.38932,1834.0,585.0,0.0103,0.3657,0.028,0.0
Bra033782,0,II,-0.229508996796936,-0.109648710858375,0.0261195936140146,0.2112033225855228,-0.0102121406548138,-0.2123946973656266,-0.0644659488806265,-0.118615194597314,-0.3974140024201366,0.2728794775544247,0.5254158437936075,46.26623376623377,40.588235294117645,0.12,484,0.0,0.0,1.0,0.0,0.39125000000000015,1.0,0.67165,1.0,0.6093915833333333,0.6728396666666666,0.544940157142857,0.1634038888888888,0.3765325384615384,0.1062165614583333,0.0303351022222222,0.0395490683333333,0.0178938666666666,1.0,0.814815,0.468254,0.722222,0.3,0.507071,4.44848,804.0,649.0,0.0949,0.4502,0.2108,0.0
Bra033787,0,II,-0.1785203778248585,-0.1602746020353817,0.8811895109437937,-0.0892728604416309,-0.3190826509065116,-0.5556496274609593,-0.1080885215666353,-0.1974435587944135,1.3161252410980313,5.24413705260802,0.4674117662667467,45.09803921568628,36.47058823529412,0.13,733,0.0,0.0,1.0,0.0,0.5115000000000001,1.0,0.41910000000000003,1.0,0.7256405263157895,0.0111111,0.0,0.4102280588235295,0.0231481666666666,0.0,0.0459112696428571,0.0047551617834394,0.006000002,1.0,0.111111,1.0,0.416667,0.453968,0.22619,27.9091,7937.0,11489.0,0.1288,0.2848,0.4521,0.0
Bra033788,0,II,0.2898047211894637,-0.2421578559358377,-0.1518981924646494,-0.3342063415237017,0.2802079087519618,-0.2392396885130422,0.4739456365676596,-0.211159918232539,-0.352979032183431,0.0804345816690437,1.0,44.77272727272727,30.0,0.13,0,0.0,0.0,0.0,1.0,0.19349999999999995,1.0,0.19700000000000004,1.0,0.2954648571428571,0.2208368421052631,0.4783399583333333,0.013888875,0.2018615682926829,0.1695402655172413,0.0524123,0.0282943083798882,0.0234156117647058,0.933333,0.891667,0.111111,0.916667,0.527778,0.453968,27.9091,4725.0,13332.0,0.1526,0.4113,0.3711,0.0
Bra033819,0,II,-0.5120030760371923,-0.0550918307019912,-0.2241005770835207,-0.1438322595601453,-0.1578220316274001,-0.3403280859326452,-0.5521730333338233,-0.1916781965247715,-0.3570705716837278,0.5261549291508506,0.9069250019049871,49.029982363315696,28.823529411764703,0.21,2316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0975510285714285,0.9861471428571428,0.0,0.0221781166666666,0.30685182,0.0104166625,0.0077668158798283,0.0224054359550561,0.0,1.0,0.0,0.333333,0.0833333,0.206349,7.68053,3409.0,15972.0,0.0046,0.4767,0.0096,0.0
Bra028379,0,II,-0.0196566940843561,0.0421922070082749,1.0359226431987172,-0.0790656441627848,0.1908863751804826,-0.0002751421194295,-0.1336730045513628,0.2034042294188057,0.941458924531967,5.843834866072525,0.1049068398909977,49.33598937583001,38.23529411764706,0.42,0,0.0,1.0,0.0,0.0,0.37150000000000005,1.0,0.376,1.0,0.0049019588235294,0.0,0.0054563479166666,0.0791549823529411,0.0024154652173913,0.005952378,0.0161630009615384,0.0010113778761061,0.0016069419213973,0.0833333,0.0,0.511111,0.0555557,0.261111,0.0666667,4.91051,34361.0,1369.0,0.0412,0.6062,0.068,0.0
Bra031413,0,II,-0.2365973920196701,-0.2752217630588973,0.1128997913693128,0.7035508686630847,0.7795557048882026,0.710076090846135,-0.1221129028560994,-0.2541716348599256,-0.0235333295861689,4.292519422417262,0.5070279257705728,44.50307827616535,36.47058823529412,0.35,678,0.0,0.0,0.0,1.0,0.31595,1.0,0.30685,1.0,0.3785109499999999,0.3832347872340425,0.004365083076923,0.2651137228571429,0.1968830666666667,0.0040864173333333,0.0531599656084656,0.0224283150943396,0.0039985173431734,1.0,0.966667,0.944444,0.933333,0.75,0.344444,3.60115,33425.0,8740.0,0.0969,0.2615,0.3704,0.0
Bra031426,0,II,0.8662575744207995,-0.0238162537680846,-0.1920617194448683,-0.2754946638681485,-0.0697303104233127,-0.4103915376630241,1.6537459340227774,-0.0748038437345333,-0.2467515763905488,0.9426634632264878,0.8223037393501189,43.67130550033135,32.35294117647059,0.33,1359,0.0,1.0,0.0,0.0,0.1825,1.0,0.0475,1.0,0.0042735153846153,0.0,0.0019005859649122,0.010101,0.002469137037037,0.0014550285714285,0.0023148138888888,0.0034148816513761,0.0029544434666666,0.0555557,0.0,0.111111,0.0666667,0.0833333,0.111111,3.64647,31357.0,930.0,0.1064,0.3857,0.2759,0.0
Bra031427,0,II,-0.1428782771364408,0.2141867149247102,1.534787729240391,-0.3181658800923945,0.2990128444124401,-0.5031064485338583,-0.120172267283011,0.223315389694657,2.39884190416763,5.613392064306132,0.4730089131423968,51.338199513382,38.23529411764706,0.32,369,0.0,1.0,0.0,0.0,0.7882000000000001,1.0,0.0,0.0,0.6108025,0.0028508789473684,0.0,0.0944445,0.0022222254545454,0.0044444466666666,0.0257609835294117,0.0028773102880658,0.00444444,1.0,0.0666667,0.766667,0.0666667,0.616667,0.114286,4.05163,58.0,345.0,0.0398,0.3082,0.129,0.0
Bra031439,0,II,-0.1078599090023792,-0.1722093914702258,0.6510453112019399,-0.2442295427336886,0.0783757135327156,-0.1559494468817422,-0.3606277676975858,-0.0024948660833374,0.4374905179413885,1.831267776862327,0.5498305528456846,47.86324786324786,47.05882352941176,0.3,0,0.0,0.0,1.0,0.0,0.4105000000000001,1.0,0.31465000000000004,1.0,0.4405324869565216,0.6172692539999999,0.1861898963855421,0.1136778172413793,0.25521825,0.119421578125,0.0728376142857142,0.0544414923444975,0.0465424394052044,1.0,1.0,0.608262,0.904762,0.552778,0.6,5.00904,44259.0,55.0,0.2272,0.7148,0.3179,0.0
